For npts = 10 (steps of 2PI/10)
i x[i] sin(x) est(sin(x)) error
1.6085	0.999289	0.996026	0.00326329
1.61478	0.999033	0.99575	0.00328301
1.62106	0.998737	0.995434	0.00330273
1.62734	0.998402	0.995079	0.00332244
1.63363	0.998027	0.994685	0.00334214
1.63991	0.997613	0.994251	0.00336183
1.64619	0.997159	0.993777	0.00338152
1.65248	0.996666	0.993265	0.0034012
1.65876	0.996134	0.992713	0.00342086
1.66504	0.995562	0.992121	0.00344052
1.67133	0.994951	0.991491	0.00346016
1.67761	0.994301	0.990821	0.00347979
1.68389	0.993611	0.990112	0.00349941
1.69018	0.992883	0.989364	0.00351901
1.69646	0.992115	0.988576	0.0035386
1.70274	0.991308	0.987749	0.00355818
1.70903	0.990461	0.986884	0.00357773
1.71531	0.989576	0.985979	0.00359727
1.72159	0.988652	0.985035	0.00361679
1.72788	0.987688	0.984052	0.0036363
1.73416	0.986686	0.98303	0.00365578
1.74044	0.985645	0.981969	0.00367524
1.74673	0.984564	0.98087	0.00369468
1.75301	0.983445	0.979731	0.0037141
1.75929	0.982287	0.978554	0.0037335
1.76558	0.981091	0.977338	0.00375287
1.77186	0.979855	0.976083	0.00377222
1.77814	0.978581	0.974789	0.00379155
1.78442	0.977268	0.973457	0.00381085
1.79071	0.975917	0.972087	0.00383012
1.79699	0.974527	0.970678	0.00384937
1.80327	0.973099	0.96923	0.00386858
1.80956	0.971632	0.967744	0.00388777
1.81584	0.970127	0.96622	0.00390693
1.82212	0.968583	0.964657	0.00392606
1.82841	0.967001	0.963056	0.00394516
1.83469	0.965382	0.961417	0.00396423
1.84097	0.963724	0.95974	0.00398326
1.84726	0.962028	0.958025	0.00400226
1.85354	0.960294	0.956272	0.00402123
1.85982	0.958522	0.954482	0.00404016
1.86611	0.956712	0.952653	0.00405906
1.87239	0.954865	0.950787	0.00407792
1.87867	0.952979	0.948883	0.00409674
1.88496	0.951057	0.946941	0.00411553
1.89124	0.949096	0.944962	0.00413427
1.89752	0.947098	0.942945	0.00415298
1.90381	0.945063	0.940891	0.00417165
1.91009	0.942991	0.9388	0.00419028
1.91637	0.940881	0.936672	0.00420886
1.92265	0.938734	0.934506	0.00422741
1.92894	0.93655	0.932304	0.00424591
1.93522	0.934329	0.930065	0.00426437
1.9415	0.932071	0.927788	0.00428278
1.94779	0.929776	0.925475	0.00430115
1.95407	0.927445	0.923126	0.00431947
1.96035	0.925077	0.920739	0.00433775
1.96664	0.922673	0.918317	0.00435598
1.97292	0.920232	0.915858	0.00437416
1.9792	0.917755	0.913362	0.00439229
1.98549	0.915241	0.910831	0.00441037
1.99177	0.912692	0.908263	0.0044284
1.99805	0.910106	0.90566	0.00444639
2.00434	0.907484	0.90302	0.00446432
2.01062	0.904827	0.900345	0.00448219
2.0169	0.902134	0.897634	0.00450002
